Current Date: 27-Sep-2022
Instrument Serial Number: EC202906C1
Software Name: InCyte
Version Number: 4.0


  Well ,  Sample ID ,  Date , Syms.Percent Percent for SymPop gated by Syms  (%) , Syms.Count Count for SymPop gated by Syms, Syms.Concentration Concentration for SymPop gated by Syms  (cells/mL) , Per.Mean Mean for SymPop gated by Syms, Per.Median Median for SymPop gated by Syms, Per.PercentCV % CV for SymPop gated by Syms  (%) , Chl.Mean Mean for SymPop gated by Syms, Chl.Median Median for SymPop gated by Syms, Chl.PercentCV % CV for SymPop gated by Syms  (%) , Flavin.Mean Mean for SymPop gated by Syms, Flavin.Median Median for SymPop gated by Syms, Flavin.PercentCV % CV for SymPop gated by Syms  (%) ,
 B12, DR4-Rep 001, 09.26.2022, 100, 1253, 29763.4459098204, 6630.37132038722, 8239.08100424587, 54.137719667614, 3755.69529377444, 5976.47559468899, 67.8504430154996, 39.7490037859595, 50.2217650050132, 173.843717071994,
 B12, DR4-Rep 002, 09.26.2022, 100, 1314, 31175.9548719409, 6491.81098842337, 8360.5439689468, 54.4351618968125, 3809.2924102704, 6093.64376657525, 66.8017268179774, 38.5866239775045, 50.4900526882651, 213.044237270811,
 C10, LI4-Rep 001, 09.26.2022, 100, 949, 22505.6865537974, 7249.58225666939, 9126.09422269248, 57.3675499382085, 4244.09587109725, 7236.03479602906, 73.1011915824163, 31.8550754751047, 46.925253419214, 166.907370448274,
 C10, LI4-Rep 002, 09.26.2022, 100, 1004, 23810.7924250732, 7885.66245466853, 10721.6002130664, 53.912476842159, 4862.84854886022, 8331.9574172839, 67.4881276010836, 36.651011151588, 52.2632044531109, 128.965635867488,
 C11, LI4-Rep 001, 09.26.2022, 100, 975, 23124.2337399122, 7611.57812614714, 9671.66067092085, 54.5742941361284, 4528.7524051238, 7637.19037650192, 71.2779412105518, 34.8520837944197, 49.777714791555, 308.863201985929,
 C11, LI4-Rep 002, 09.26.2022, 100, 924, 21909.2843260083, 7632.95033134837, 10334.8949942929, 53.7490814613918, 4515.53192398162, 7711.2710527557, 68.7299513484158, 34.1623730951016, 49.1239588395584, 193.580706541766,
 C12, LI4-Rep 001, 09.26.2022, 100, 1185, 28098.8329589989, 7595.80863703194, 9903.46437598922, 54.416139343151, 4749.8346588094, 7812.48372164651, 68.2126175396068, 40.0854311830705, 54.156615922534, 260.032576094987,
 C12, LI4-Rep 002, 09.26.2022, 100, 1209, 28662.920140497, 7186.32422476028, 9339.54477244524, 56.2190110456909, 4484.72042770509, 7542.6780018288, 69.490181193791, 35.7670661839578, 49.5063357428568, 166.023828245735,
 D10, DI4-Rep 001, 09.26.2022, 100, 1035, 24570.096709268, 7466.35121791745, 9704.39083236142, 54.6783403224177, 4280.60318340217, 7225.28147682305, 69.3192542848437, 33.5127597915771, 49.2966412561787, 216.064802072391,
 D10, DI4-Rep 002, 09.26.2022, 100, 1079, 25577.4752280028, 7177.65775437576, 9358.98686945797, 56.6926300661524, 4191.49426854403, 7097.70343805708, 70.8957799590756, 32.9151266815117, 47.1287802209829, 296.409390831254,
 D11, DI4-Rep 001, 09.26.2022, 100, 1148, 27244.6289076216, 7429.13044051237, 9928.91948564117, 54.1944279629562, 4473.67258087838, 7471.50478882894, 66.9494692410897, 35.9395905941372, 50.7583384989772, 185.966790080541,
 D11, DI4-Rep 002, 09.26.2022, 100, 1192, 28267.3246165017, 7309.83500633882, 9442.37415435849, 55.0388247373069, 4330.08059567591, 7019.6333761134, 69.4027929781776, 37.8880559229789, 52.744264486828, 189.064031957234,
 D12, DI4-Rep 001, 09.26.2022, 100, 995, 23586.3478958784, 6902.98845615093, 8815.78039487947, 57.3881049374904, 3908.58733828945, 6604.64518084597, 72.4310743940105, 33.5800806226903, 47.1873665567355, 198.569883807499,
 D12, DI4-Rep 002, 09.26.2022, 100, 1045, 24781.0361178041, 7209.31549935416, 9421.73982526375, 56.3565236731429, 4220.26700779738, 6920.43555248604, 69.5966989081056, 36.4540430300942, 50.6596660985264, 153.667951649831,
